Begin Time - ss.msec	Begin Time - msec	End Time - ss.msec	End Time - msec	Duration - ss.msec	Duration - msec	*CXN	*OLF	*NOF	*TVF	*SIL	*CXF	*MAN	*CHN	*FAF	*TVN	*MAF	*CHF	*NON	*FAN	*OLN	
16708.66	16708660	16709.88	16709880	1.22	1220															
16758.72	16758720	16759.52	16759520	0.8	800															
16771.86	16771860	16772.71	16772710	0.85	850															
16773.5	16773500	16774.3	16774300	0.8	800															
16823.06	16823060	16824.72	16824720	1.66	1660															
16848.63	16848630	16849.55	16849550	0.92	920															
16863.85	16863850	16864.9	16864900	1.05	1050															
16879.97	16879970	16882.55	16882550	2.58	2580															
16883.22	16883220	16884.05	16884050	0.83	830															
16886.32	16886320	16887.12	16887120	0.8	800															
16912.37	16912370	16913.75	16913750	1.38	1380															
16914.76	16914760	16915.56	16915560	0.8	800															
16916.56	16916560	16918.07	16918070	1.51	1510															
16920.28	16920280	16921.08	16921080	0.8	800															
16926.83	16926830	16927.97	16927970	1.14	1140															
16932.41	16932410	16934.31	16934310	1.9	1900															
16953.82	16953820	16954.72	16954720	0.9	900															
17093.03	17093030	17093.83	17093830	0.8	800															
17166.74	17166740	17167.79	17167790	1.05	1050															
17177.39	17177390	17178.43	17178430	1.04	1040															
17179.23	17179230	17180.29	17180290	1.06	1060															
17203.36	17203360	17204.58	17204580	1.22	1220															
17205.38	17205380	17206.93	17206930	1.55	1550															
17207.74	17207740	17209.91	17209910	2.17	2170															
17212.99	17212990	17216.15	17216150	3.16	3160															
17216.75	17216750	17217.65	17217650	0.9	900															
17218.45	17218450	17219.57	17219570	1.12	1120															
17221.4	17221400	17222.78	17222780	1.38	1380															
17224.0	17224000	17225.6	17225600	1.6	1600															
17226.6	17226600	17232.2	17232200	5.6	5600															
17233.14	17233140	17235.73	17235730	2.59	2590															
17237.77	17237770	17239.1	17239100	1.33	1330															
17241.1	17241100	17242.4	17242400	1.3	1300															
17243.85	17243850	17251.63	17251630	7.78	7780															
17252.66	17252660	17254.24	17254240	1.58	1580															
17256.07	17256070	17257.47	17257470	1.4	1400															
17258.97	17258970	17260.4	17260400	1.43	1430															
17262.22	17262220	17264.03	17264030	1.81	1810															
17264.96	17264960	17270.77	17270770	5.81	5810															
17271.57	17271570	17274.54	17274540	2.97	2970															
17275.34	17275340	17276.19	17276190	0.85	850															
17278.56	17278560	17280.66	17280660	2.1	2100															
17281.51	17281510	17282.31	17282310	0.8	800															
17283.11	17283110	17283.91	17283910	0.8	800															
17284.71	17284710	17286.04	17286040	1.33	1330															
17286.64	17286640	17288.25	17288250	1.61	1610															
17289.09	17289090	17290.56	17290560	1.47	1470															
17295.94	17295940	17296.74	17296740	0.8	800															
17300.39	17300390	17303.27	17303270	2.88	2880															
17306.24	17306240	17307.04	17307040	0.8	800															
17314.92	17314920	17315.89	17315890	0.97	970															
17319.29	17319290	17320.37	17320370	1.08	1080															
17333.38	17333380	17334.63	17334630	1.25	1250															
17336.64	17336640	17337.72	17337720	1.08	1080															
17345.95	17345950	17346.76	17346760	0.81	810															
17463.92	17463920	17464.72	17464720	0.8	800															
17492.29	17492290	17493.73	17493730	1.44	1440															
17570.99	17570990	17571.79	17571790	0.8	800															
17573.09	17573090	17574.95	17574950	1.86	1860															
17575.95	17575950	17580.37	17580370	4.42	4420															
17581.17	17581170	17582.57	17582570	1.4	1400															
17583.76	17583760	17584.85	17584850	1.09	1090															
17585.86	17585860	17587.92	17587920	2.06	2060															
17588.52	17588520	17590.74	17590740	2.22	2220															
17593.18	17593180	17594.51	17594510	1.33	1330															
17595.34	17595340	17596.31	17596310	0.97	970															
17598.04	17598040	17600.38	17600380	2.34	2340															
17601.23	17601230	17603.61	17603610	2.38	2380															
17610.99	17610990	17611.79	17611790	0.8	800															
17612.59	17612590	17613.43	17613430	0.84	840															
17614.24	17614240	17615.81	17615810	1.57	1570															
17616.74	17616740	17617.94	17617940	1.2	1200															
17619.23	17619230	17620.25	17620250	1.02	1020															
17621.38	17621380	17624.58	17624580	3.2	3200															
17625.71	17625710	17626.53	17626530	0.82	820															
17627.44	17627440	17628.56	17628560	1.12	1120															
17630.03	17630030	17630.91	17630910	0.88	880															
17632.96	17632960	17634.1	17634100	1.14	1140															
17635.05	17635050	17636.42	17636420	1.37	1370															
17638.53	17638530	17639.34	17639340	0.81	810															
17640.25	17640250	17641.09	17641090	0.84	840															
17641.89	17641890	17643.61	17643610	1.72	1720															
17658.28	17658280	17659.08	17659080	0.8	800															
17666.13	17666130	17670.51	17670510	4.38	4380															
17690.16	17690160	17691.14	17691140	0.98	980															
17723.69	17723690	17724.49	17724490	0.8	800															
17756.96	17756960	17757.76	17757760	0.8	800															
17787.95	17787950	17788.75	17788750	0.8	800															
17826.63	17826630	17827.72	17827720	1.09	1090															
17832.3	17832300	17833.61	17833610	1.31	1310															
17842.8	17842800	17843.6	17843600	0.8	800															
17849.62	17849620	17850.43	17850430	0.81	810															
17863.11	17863110	17865.71	17865710	2.6	2600															
17869.32	17869320	17872.12	17872120	2.8	2800															
17873.17	17873170	17874.22	17874220	1.05	1050															
17892.48	17892480	17893.28	17893280	0.8	800															
17998.96	17998960	18000.72	18000720	1.76	1760															
18001.73	18001730	18002.79	18002790	1.06	1060															
18004.54	18004540	18008.98	18008980	4.44	4440															
18009.79	18009790	18010.69	18010690	0.9	900															
18011.81	18011810	18013.72	18013720	1.91	1910															
18014.52	18014520	18015.5	18015500	0.98	980															
18021.22	18021220	18024.63	18024630	3.41	3410															
18089.17	18089170	18090.26	18090260	1.09	1090															
18091.06	18091060	18091.92	18091920	0.86	860															
18244.83	18244830	18249.27	18249270	4.44	4440															
18251.73	18251730	18254.5	18254500	2.77	2770															
18255.3	18255300	18256.15	18256150	0.85	850															
18290.17	18290170	18291.34	18291340	1.17	1170															
18393.41	18393410	18395.09	18395090	1.68	1680															
18395.89	18395890	18397.39	18397390	1.5	1500															
18398.19	18398190	18400.91	18400910	2.72	2720															
18401.91	18401910	18403.2	18403200	1.29	1290															
18403.8	18403800	18405.06	18405060	1.26	1260															
18408.56	18408560	18410.09	18410090	1.53	1530															
18413.25	18413250	18415.24	18415240	1.99	1990															
18419.77	18419770	18420.89	18420890	1.12	1120															
18421.83	18421830	18423.91	18423910	2.08	2080															
18425.76	18425760	18426.6	18426600	0.84	840															
18433.76	18433760	18435.7	18435700	1.94	1940															
18437.33	18437330	18438.58	18438580	1.25	1250															
18441.54	18441540	18442.35	18442350	0.81	810															
18448.48	18448480	18449.46	18449460	0.98	980															
18452.11	18452110	18453.38	18453380	1.27	1270															
18454.23	18454230	18458.25	18458250	4.02	4020															
18462.44	18462440	18463.26	18463260	0.82	820															
18464.3	18464300	18470.56	18470560	6.26	6260															
18471.57	18471570	18473.29	18473290	1.72	1720															
18474.09	18474090	18475.28	18475280	1.19	1190															
18476.3	18476300	18477.83	18477830	1.53	1530															
18478.83	18478830	18481.03	18481030	2.2	2200															
18481.66	18481660	18484.14	18484140	2.48	2480															
18489.4	18489400	18490.31	18490310	0.91	910															
18493.48	18493480	18494.28	18494280	0.8	800															
18495.28	18495280	18496.46	18496460	1.18	1180															
18497.26	18497260	18506.21	18506210	8.95	8950															
18507.02	18507020	18508.91	18508910	1.89	1890															
18511.21	18511210	18514.77	18514770	3.56	3560															
18515.64	18515640	18519.1	18519100	3.46	3460															
18522.09	18522090	18524.57	18524570	2.48	2480															
18525.58	18525580	18528.34	18528340	2.76	2760															
18542.99	18542990	18544.75	18544750	1.76	1760															
18545.55	18545550	18548.13	18548130	2.58	2580															
18550.2	18550200	18551.36	18551360	1.16	1160															
18553.08	18553080	18553.92	18553920	0.84	840															
18556.47	18556470	18557.4	18557400	0.93	930															
18564.74	18564740	18569.88	18569880	5.14	5140															
18571.51	18571510	18572.5	18572500	0.99	990															
18574.16	18574160	18575.64	18575640	1.48	1480															
18578.09	18578090	18580.08	18580080	1.99	1990															
18590.49	18590490	18592.17	18592170	1.68	1680															
18593.63	18593630	18594.44	18594440	0.81	810															
18605.3	18605300	18606.11	18606110	0.81	810															
18607.1	18607100	18607.91	18607910	0.81	810															
18613.05	18613050	18614.16	18614160	1.11	1110															
18616.54	18616540	18617.4	18617400	0.86	860															
18626.98	18626980	18628.11	18628110	1.13	1130															
18639.93	18639930	18640.73	18640730	0.8	800															
18641.33	18641330	18642.77	18642770	1.44	1440															
18643.37	18643370	18644.48	18644480	1.11	1110															
18645.9	18645900	18648.5	18648500	2.6	2600															
18650.78	18650780	18651.74	18651740	0.96	960															
18652.54	18652540	18653.7	18653700	1.16	1160															
18654.3	18654300	18655.1	18655100	0.8	800															
18655.97	18655970	18656.77	18656770	0.8	800															
18657.57	18657570	18658.55	18658550	0.98	980															
18665.83	18665830	18666.63	18666630	0.8	800															
18668.33	18668330	18669.14	18669140	0.81	810															
18685.38	18685380	18691.42	18691420	6.04	6040															
18692.23	18692230	18695.95	18695950	3.72	3720															
18697.41	18697410	18699.5	18699500	2.09	2090															
18700.1	18700100	18701.14	18701140	1.04	1040															
18705.93	18705930	18708.91	18708910	2.98	2980															
18709.71	18709710	18717.55	18717550	7.84	7840															
18718.36	18718360	18720.41	18720410	2.05	2050															
18721.01	18721010	18723.02	18723020	2.01	2010															
18723.82	18723820	18725.61	18725610	1.79	1790															
18726.55	18726550	18728.18	18728180	1.63	1630															
18732.39	18732390	18733.49	18733490	1.1	1100															
18736.44	18736440	18738.04	18738040	1.6	1600															
18740.25	18740250	18743.02	18743020	2.77	2770															
18744.42	18744420	18747.43	18747430	3.01	3010															
18748.04	18748040	18748.84	18748840	0.8	800															
18749.95	18749950	18752.7	18752700	2.75	2750															
18755.69	18755690	18757.87	18757870	2.18	2180															
18758.47	18758470	18764.26	18764260	5.79	5790															
18766.33	18766330	18769.61	18769610	3.28	3280															
18775.66	18775660	18781.95	18781950	6.29	6290															
18783.66	18783660	18784.51	18784510	0.85	850															
18793.26	18793260	18799.33	18799330	6.07	6070															
18803.56	18803560	18805.27	18805270	1.71	1710															
18811.1	18811100	18813.13	18813130	2.03	2030															
18813.73	18813730	18815.48	18815480	1.75	1750															
18817.05	18817050	18817.88	18817880	0.83	830															
18829.76	18829760	18830.73	18830730	0.97	970															
18831.46	18831460	18832.26	18832260	0.8	800															
18835.79	18835790	18836.71	18836710	0.92	920															
18837.83	18837830	18839.24	18839240	1.41	1410															
18840.24	18840240	18841.14	18841140	0.9	900															
18842.38	18842380	18843.63	18843630	1.25	1250															
18845.82	18845820	18846.68	18846680	0.86	860															
18848.81	18848810	18850.08	18850080	1.27	1270															
18853.98	18853980	18855.63	18855630	1.65	1650															
18865.15	18865150	18866.26	18866260	1.11	1110															
18893.05	18893050	18894.4	18894400	1.35	1350															
18900.51	18900510	18901.32	18901320	0.81	810															
18911.24	18911240	18912.73	18912730	1.49	1490															
18914.34	18914340	18916.75	18916750	2.41	2410															
18923.02	18923020	18924.3	18924300	1.28	1280															
18925.44	18925440	18927.35	18927350	1.91	1910															
18930.06	18930060	18931.13	18931130	1.07	1070															
18943.49	18943490	18944.29	18944290	0.8	800															
18945.96	18945960	18946.76	18946760	0.8	800															
18966.1	18966100	18966.93	18966930	0.83	830															
18968.72	18968720	18976.71	18976710	7.99	7990															
