Begin Time - ss.msec	Begin Time - msec	End Time - ss.msec	End Time - msec	Duration - ss.msec	Duration - msec	*CXN	*OLF	*NOF	*SIL	*TVF	*CXF	*MAN	*CHN	*TVN	*FAF	*MAF	*NON	*CHF	*FAN	*OLN	
12558.39	12558390	12559.35	12559350	0.96	960															
12560.15	12560150	12560.95	12560950	0.8	800															
12563.26	12563260	12566.08	12566080	2.82	2820															
12570.01	12570010	12570.96	12570960	0.95	950															
12608.06	12608060	12609.89	12609890	1.83	1830															
12638.72	12638720	12639.62	12639620	0.9	900															
12658.94	12658940	12659.6	12659600	0.66	660															
12660.66	12660660	12661.86	12661860	1.2	1200															
12667.42	12667420	12668.24	12668240	0.82	820															
12684.08	12684080	12684.97	12684970	0.89	890															
12696.81	12696810	12697.93	12697930	1.12	1120															
12754.39	12754390	12755.71	12755710	1.32	1320															
12837.85	12837850	12838.84	12838840	0.99	990															
12901.32	12901320	12902.12	12902120	0.8	800															
12936.13	12936130	12937.55	12937550	1.42	1420															
12997.81	12997810	13000.21	13000210	2.4	2400															
13007.55	13007550	13008.53	13008530	0.98	980															
13088.64	13088640	13089.6	13089600	0.96	960															
13093.71	13093710	13094.84	13094840	1.13	1130															
13134.61	13134610	13135.86	13135860	1.25	1250															
13149.79	13149790	13150.71	13150710	0.92	920															
13159.71	13159710	13160.55	13160550	0.84	840															
13281.27	13281270	13282.07	13282070	0.8	800															
13291.02	13291020	13291.82	13291820	0.8	800															
13323.26	13323260	13324.39	13324390	1.13	1130															
13327.5	13327500	13329.37	13329370	1.87	1870															
13335.6	13335600	13336.43	13336430	0.83	830															
13562.12	13562120	13564.75	13564750	2.63	2630															
13566.4	13566400	13567.22	13567220	0.82	820															
13590.36	13590360	13591.25	13591250	0.89	890															
13618.9	13618900	13619.7	13619700	0.8	800															
13620.5	13620500	13621.31	13621310	0.81	810															
13625.55	13625550	13630.66	13630660	5.11	5110															
13688.17	13688170	13689.32	13689320	1.15	1150															
13706.66	13706660	13708.37	13708370	1.71	1710															
13716.87	13716870	13717.85	13717850	0.98	980															
13719.65	13719650	13720.75	13720750	1.1	1100															
13833.52	13833520	13834.34	13834340	0.82	820															
13834.34	13834340	13837.95	13837950	3.61	3610															
13839.49	13839490	13842.03	13842030	2.54	2540															
13842.88	13842880	13845.37	13845370	2.49	2490															
13855.84	13855840	13856.75	13856750	0.91	910															
13893.26	13893260	13894.93	13894930	1.67	1670															
13894.93	13894930	13895.73	13895730	0.8	800															
13919.4	13919400	13921.11	13921110	1.71	1710															
13953.8	13953800	13954.61	13954610	0.81	810															
13957.01	13957010	13958.28	13958280	1.27	1270															
13971.56	13971560	13973.22	13973220	1.66	1660															
14064.1	14064100	14064.9	14064900	0.8	800															
14121.57	14121570	14125.7	14125700	4.13	4130															
14240.49	14240490	14241.29	14241290	0.8	800															
14242.57	14242570	14243.45	14243450	0.88	880															
14243.45	14243450	14244.45	14244450	1.0	1000															
14272.26	14272260	14273.06	14273060	0.8	800															
14281.31	14281310	14282.46	14282460	1.15	1150															
14282.46	14282460	14283.26	14283260	0.8	800															
14364.04	14364040	14364.94	14364940	0.9	900															
14376.66	14376660	14377.71	14377710	1.05	1050															
14386.16	14386160	14387.16	14387160	1.0	1000															
14498.52	14498520	14499.32	14499320	0.8	800															
14591.06	14591060	14591.66	14591660	0.6	600															
14597.84	14597840	14598.64	14598640	0.8	800															
14613.74	14613740	14614.55	14614550	0.81	810															
14616.12	14616120	14619.2	14619200	3.08	3080															
14715.68	14715680	14716.49	14716490	0.81	810															
14732.58	14732580	14733.76	14733760	1.18	1180															
14737.55	14737550	14738.35	14738350	0.8	800															
14740.46	14740460	14741.65	14741650	1.19	1190															
14785.7	14785700	14786.8	14786800	1.1	1100															
14795.43	14795430	14796.23	14796230	0.8	800															
14816.23	14816230	14817.22	14817220	0.99	990															
14817.22	14817220	14817.82	14817820	0.6	600															
14823.79	14823790	14824.69	14824690	0.9	900															
14834.6	14834600	14835.47	14835470	0.87	870															
14847.97	14847970	14848.77	14848770	0.8	800															
14872.05	14872050	14873.12	14873120	1.07	1070															
14881.66	14881660	14882.46	14882460	0.8	800															
14885.19	14885190	14885.99	14885990	0.8	800															
14952.32	14952320	14953.2	14953200	0.88	880															
14988.99	14988990	14990.07	14990070	1.08	1080															
15106.28	15106280	15107.28	15107280	1.0	1000															
15132.21	15132210	15133.01	15133010	0.8	800															
15226.84	15226840	15229.82	15229820	2.98	2980															
15234.54	15234540	15236.06	15236060	1.52	1520															
16679.94	16679940	16680.74	16680740	0.8	800															
22430.37	22430370	22431.38	22431380	1.01	1010															
22531.16	22531160	22531.76	22531760	0.6	600															
22540.74	22540740	22541.54	22541540	0.8	800															
22550.08	22550080	22552.09	22552090	2.01	2010															
22579.27	22579270	22580.16	22580160	0.89	890															
22601.24	22601240	22602.84	22602840	1.6	1600															
22611.9	22611900	22613.36	22613360	1.46	1460															
22717.63	22717630	22719.0	22719000	1.37	1370															
22721.0	22721000	22721.98	22721980	0.98	980															
22728.69	22728690	22729.29	22729290	0.6	600															
22731.39	22731390	22732.19	22732190	0.8	800															
22733.04	22733040	22734.35	22734350	1.31	1310															
22741.48	22741480	22743.56	22743560	2.08	2080															
22745.24	22745240	22746.24	22746240	1.0	1000															
22764.97	22764970	22769.95	22769950	4.98	4980															
22795.64	22795640	22796.44	22796440	0.8	800															
22834.04	22834040	22835.04	22835040	1.0	1000															
22835.04	22835040	22835.84	22835840	0.8	800															
22853.05	22853050	22853.85	22853850	0.8	800															
22858.34	22858340	22859.14	22859140	0.8	800															
22862.3	22862300	22863.43	22863430	1.13	1130															
22864.43	22864430	22867.22	22867220	2.79	2790															
22868.95	22868950	22869.76	22869760	0.81	810															
22873.5	22873500	22874.5	22874500	1.0	1000															
22885.74	22885740	22887.24	22887240	1.5	1500															
22889.56	22889560	22890.56	22890560	1.0	1000															
22994.29	22994290	22995.69	22995690	1.4	1400															
23016.49	23016490	23017.59	23017590	1.1	1100															
23020.15	23020150	23020.95	23020950	0.8	800															
23085.7	23085700	23086.96	23086960	1.26	1260															
23088.03	23088030	23089.04	23089040	1.01	1010															
23098.91	23098910	23099.72	23099720	0.81	810															
23100.72	23100720	23101.52	23101520	0.8	800															
23119.4	23119400	23120.2	23120200	0.8	800															
23140.74	23140740	23141.54	23141540	0.8	800															
23203.91	23203910	23204.93	23204930	1.02	1020															
23243.01	23243010	23244.02	23244020	1.01	1010															
23260.07	23260070	23261.74	23261740	1.67	1670															
23261.74	23261740	23262.76	23262760	1.02	1020															
23274.08	23274080	23274.95	23274950	0.87	870															
23315.33	23315330	23316.13	23316130	0.8	800															
23338.75	23338750	23339.35	23339350	0.6	600															
23493.48	23493480	23494.28	23494280	0.8	800															
23510.58	23510580	23511.43	23511430	0.85	850															
23559.48	23559480	23560.54	23560540	1.06	1060															
23572.54	23572540	23573.34	23573340	0.8	800															
23575.87	23575870	23577.39	23577390	1.52	1520															
23586.82	23586820	23588.44	23588440	1.62	1620															
23597.13	23597130	23597.95	23597950	0.82	820															
23613.92	23613920	23615.1	23615100	1.18	1180															
23620.01	23620010	23620.83	23620830	0.82	820															
23648.26	23648260	23648.86	23648860	0.6	600															
23796.73	23796730	23797.34	23797340	0.61	610															
24066.22	24066220	24067.23	24067230	1.01	1010															
24260.8	24260800	24262.2	24262200	1.4	1400															
24268.88	24268880	24271.73	24271730	2.85	2850															
24297.64	24297640	24298.8	24298800	1.16	1160															
24307.0	24307000	24308.0	24308000	1.0	1000															
24453.03	24453030	24453.83	24453830	0.8	800															
24554.91	24554910	24555.72	24555720	0.81	810															
24575.08	24575080	24576.27	24576270	1.19	1190															
24577.08	24577080	24578.34	24578340	1.26	1260															
24602.58	24602580	24603.79	24603790	1.21	1210															
24612.19	24612190	24613.04	24613040	0.85	850															
24616.13	24616130	24617.24	24617240	1.11	1110															
25128.84	25128840	25129.86	25129860	1.02	1020															
25173.39	25173390	25174.39	25174390	1.0	1000															
25253.43	25253430	25254.23	25254230	0.8	800															
25304.03	25304030	25304.83	25304830	0.8	800															
25360.08	25360080	25360.88	25360880	0.8	800															
25418.74	25418740	25419.58	25419580	0.84	840															
25524.7	25524700	25525.52	25525520	0.82	820															
25582.9	25582900	25583.7	25583700	0.8	800															
25626.8	25626800	25628.35	25628350	1.55	1550															
25678.71	25678710	25679.71	25679710	1.0	1000															
25697.88	25697880	25699.09	25699090	1.21	1210															
25703.92	25703920	25704.93	25704930	1.01	1010															
25790.96	25790960	25791.8	25791800	0.84	840															
25817.85	25817850	25818.88	25818880	1.03	1030															
25819.68	25819680	25820.68	25820680	1.0	1000															
25821.49	25821490	25822.53	25822530	1.04	1040															
25878.63	25878630	25880.55	25880550	1.92	1920															
25929.73	25929730	25930.67	25930670	0.94	940															
26006.06	26006060	26007.21	26007210	1.15	1150															
26020.78	26020780	26022.56	26022560	1.78	1780															
26060.71	26060710	26061.79	26061790	1.08	1080															
26128.15	26128150	26128.75	26128750	0.6	600															
26152.35	26152350	26153.35	26153350	1.0	1000															
26154.15	26154150	26155.94	26155940	1.79	1790															
26205.99	26205990	26206.99	26206990	1.0	1000															
26207.69	26207690	26208.7	26208700	1.01	1010															
26214.55	26214550	26215.15	26215150	0.6	600															
26219.13	26219130	26219.93	26219930	0.8	800															
26346.4	26346400	26347.77	26347770	1.37	1370															
26349.25	26349250	26351.2	26351200	1.95	1950															
26384.11	26384110	26384.95	26384950	0.84	840															
26461.75	26461750	26462.78	26462780	1.03	1030															
26587.74	26587740	26588.83	26588830	1.09	1090															
26608.42	26608420	26609.23	26609230	0.81	810															
26615.82	26615820	26617.96	26617960	2.14	2140															
26635.7	26635700	26637.61	26637610	1.91	1910															
26654.9	26654900	26656.25	26656250	1.35	1350															
26660.0	26660000	26660.8	26660800	0.8	800															
26670.91	26670910	26672.06	26672060	1.15	1150															
26680.44	26680440	26681.31	26681310	0.87	870															
26697.68	26697680	26698.68	26698680	1.0	1000															
26706.04	26706040	26707.96	26707960	1.92	1920															
26726.9	26726900	26728.19	26728190	1.29	1290															
27212.41	27212410	27214.65	27214650	2.24	2240															
27512.49	27512490	27513.09	27513090	0.6	600															
30076.89	30076890	30077.77	30077770	0.88	880															
30104.34	30104340	30105.43	30105430	1.09	1090															
30165.4	30165400	30166.53	30166530	1.13	1130															
30167.77	30167770	30170.32	30170320	2.55	2550															
30178.08	30178080	30179.7	30179700	1.62	1620															
30196.24	30196240	30198.25	30198250	2.01	2010															
30198.86	30198860	30200.94	30200940	2.08	2080															
30208.81	30208810	30209.61	30209610	0.8	800															
30210.66	30210660	30211.66	30211660	1.0	1000															
30218.06	30218060	30219.06	30219060	1.0	1000															
30232.0	30232000	30232.83	30232830	0.83	830															
30262.94	30262940	30264.44	30264440	1.5	1500															
30281.37	30281370	30281.97	30281970	0.6	600															
30293.89	30293890	30294.69	30294690	0.8	800															
30318.65	30318650	30319.45	30319450	0.8	800															
30389.39	30389390	30390.58	30390580	1.19	1190															
30391.87	30391870	30394.55	30394550	2.68	2680															
30423.98	30423980	30425.06	30425060	1.08	1080															
30435.05	30435050	30436.47	30436470	1.42	1420															
30440.84	30440840	30441.84	30441840	1.0	1000															
30459.17	30459170	30459.97	30459970	0.8	800															
30464.77	30464770	30465.81	30465810	1.04	1040															
30545.78	30545780	30546.58	30546580	0.8	800															
